tracking_id,shipment_id,status,timestamp
183291,2426e72c,Cancelled,2025-08-16 00:00:00
183292,740dceee,Order Placed,2025-12-04 04:00:00
183293,740dceee,Cancelled,2025-12-07 00:00:00
183294,415f3da4,Order Placed,2025-02-23 03:00:00
183295,415f3da4,Picked Up,2025-02-25 00:00:00
183296,415f3da4,In Transit,2025-02-26 00:00:00
183297,7ab0e40a,Order Placed,2026-02-20 01:00:00
183298,7ab0e40a,Cancelled,2026-02-21 00:00:00
183299,077d936a,Order Placed,2026-01-25 03:00:00
183300,077d936a,Picked Up,2026-01-27 00:00:00
183301,077d936a,In Transit,2026-01-28 00:00:00
183302,077d936a,Out for Delivery,2026-01-27 09:00:00
183303,077d936a,Delivered,2026-01-27 11:00:00
183304,1a63023e,Order Placed,2025-10-28 04:00:00
183305,1a63023e,Picked Up,2025-10-29 00:00:00
183306,1a63023e,In Transit,2025-10-31 00:00:00
183307,1a63023e,Out for Delivery,2025-11-04 10:00:00
183308,1a63023e,Delivered,2025-11-04 15:00:00
183309,9110fff9,Order Placed,2025-10-28 01:00:00
183310,9110fff9,Picked Up,2025-10-29 00:00:00
183311,9110fff9,In Transit,2025-10-30 00:00:00
183312,e2d58859,Order Placed,2025-05-08 03:00:00
183313,e2d58859,Picked Up,2025-05-10 00:00:00
183314,f24b7cb9,Order Placed,2025-07-27 04:00:00
183315,f24b7cb9,Cancelled,2025-07-28 00:00:00
183316,19520924,Order Placed,2025-03-08 03:00:00
183317,19520924,Picked Up,2025-03-09 00:00:00
183318,4871a0b4,Order Placed,2025-08-15 01:00:00
183319,4871a0b4,Cancelled,2025-08-16 00:00:00
183320,9036850b,Order Placed,2025-03-20 02:00:00
183321,9036850b,Picked Up,2025-03-22 00:00:00
183322,9036850b,In Transit,2025-03-23 00:00:00
183323,9036850b,Out for Delivery,2025-03-23 07:00:00
183324,9036850b,Delivered,2025-03-23 09:00:00
183325,99dcda6a,Order Placed,2025-10-23 01:00:00
183326,99dcda6a,Cancelled,2025-10-25 00:00:00
183327,d0c6bc72,Order Placed,2025-03-04 03:00:00
183328,d0c6bc72,Picked Up,2025-03-05 00:00:00
183329,b491060f,Order Placed,2025-04-23 01:00:00
183330,b491060f,Picked Up,2025-04-24 00:00:00
183331,b491060f,In Transit,2025-04-26 00:00:00
183332,b491060f,Out for Delivery,2025-04-27 06:00:00
183333,b491060f,Delivered,2025-04-27 14:00:00
183334,3f5f78a3,Order Placed,2026-02-10 02:00:00
183335,3f5f78a3,Picked Up,2026-02-11 00:00:00
183336,3f5f78a3,In Transit,2026-02-13 00:00:00
183337,bf83e2d7,Order Placed,2025-08-15 02:00:00
183338,bf83e2d7,Cancelled,2025-08-16 00:00:00
183339,4907a68e,Order Placed,2026-02-11 02:00:00
183340,4907a68e,Cancelled,2026-02-12 00:00:00
183341,c77e52e5,Order Placed,2025-08-26 02:00:00
183342,c77e52e5,Cancelled,2025-08-27 00:00:00
183343,9ba229ec,Order Placed,2025-09-10 02:00:00
183344,9ba229ec,Picked Up,2025-09-12 00:00:00
183345,9ba229ec,In Transit,2025-09-13 00:00:00
183346,875b4819,Order Placed,2025-03-06 04:00:00
183347,875b4819,Picked Up,2025-03-07 00:00:00
183348,92bd9fd1,Order Placed,2026-01-31 03:00:00
183349,92bd9fd1,Picked Up,2026-02-02 00:00:00
183350,92bd9fd1,In Transit,2026-02-03 00:00:00
183351,92bd9fd1,Out for Delivery,2026-02-03 10:00:00
183352,92bd9fd1,Delivered,2026-02-03 13:00:00
183353,5bfdb434,Order Placed,2025-05-27 02:00:00
183354,5bfdb434,Picked Up,2025-05-29 00:00:00
183355,5bfdb434,In Transit,2025-05-31 00:00:00
183356,5bfdb434,Out for Delivery,2025-05-30 08:00:00
183357,5bfdb434,Delivered,2025-05-30 16:00:00
183358,42137374,Order Placed,2025-11-26 03:00:00
183359,42137374,Picked Up,2025-11-27 00:00:00
183360,42137374,In Transit,2025-11-29 00:00:00
183361,3ba7d247,Order Placed,2025-08-16 03:00:00
183362,3ba7d247,Picked Up,2025-08-18 00:00:00
183363,3ba7d247,In Transit,2025-08-20 00:00:00
183364,3ba7d247,Out for Delivery,2025-08-21 08:00:00
183365,3ba7d247,Delivered,2025-08-21 16:00:00
183366,0525b571,Order Placed,2025-06-11 01:00:00
183367,0525b571,Cancelled,2025-06-14 00:00:00
183368,aad1fea3,Order Placed,2026-02-12 02:00:00
183369,aad1fea3,Picked Up,2026-02-14 00:00:00
183370,aad1fea3,In Transit,2026-02-16 00:00:00
183371,0d45d3a1,Order Placed,2026-01-08 04:00:00
183372,0d45d3a1,Picked Up,2026-01-10 00:00:00
183373,0d45d3a1,In Transit,2026-01-12 00:00:00
183374,0d45d3a1,Out for Delivery,2026-01-13 08:00:00
183375,0d45d3a1,Delivered,2026-01-13 11:00:00
183376,c09c1e75,Order Placed,2025-09-13 03:00:00
183377,c09c1e75,Picked Up,2025-09-15 00:00:00
183378,c09c1e75,In Transit,2025-09-16 00:00:00
183379,c09c1e75,Out for Delivery,2025-09-19 09:00:00
183380,c09c1e75,Delivered,2025-09-19 11:00:00
183381,c47cd04f,Order Placed,2025-06-01 01:00:00
183382,c47cd04f,Picked Up,2025-06-03 00:00:00
183383,c47cd04f,In Transit,2025-06-04 00:00:00
183384,30652b67,Order Placed,2026-01-08 03:00:00
183385,30652b67,Cancelled,2026-01-10 00:00:00
183386,d8c6798f,Order Placed,2025-03-22 04:00:00
183387,d8c6798f,Picked Up,2025-03-23 00:00:00
183388,d8c6798f,In Transit,2025-03-25 00:00:00
183389,d8c6798f,Out for Delivery,2025-03-24 08:00:00
183390,d8c6798f,Delivered,2025-03-24 14:00:00
183391,845786e4,Order Placed,2025-04-09 04:00:00
183392,845786e4,Picked Up,2025-04-11 00:00:00
183393,845786e4,In Transit,2025-04-13 00:00:00
183394,ad0a5bec,Order Placed,2025-11-27 03:00:00
183395,ad0a5bec,Picked Up,2025-11-29 00:00:00
183396,ad0a5bec,In Transit,2025-11-30 00:00:00
183397,ef0bcf08,Order Placed,2025-08-04 04:00:00
183398,ef0bcf08,Cancelled,2025-08-05 00:00:00
183399,f6c9cee7,Order Placed,2025-09-10 02:00:00
183400,f6c9cee7,Cancelled,2025-09-11 00:00:00
183401,58b4d52d,Order Placed,2025-08-02 01:00:00
183402,58b4d52d,Cancelled,2025-08-05 00:00:00
183403,9b6c1edb,Order Placed,2025-05-20 04:00:00
183404,9b6c1edb,Picked Up,2025-05-21 00:00:00
183405,9b6c1edb,In Transit,2025-05-23 00:00:00
183406,2022858c,Order Placed,2025-10-07 01:00:00
183407,2022858c,Picked Up,2025-10-08 00:00:00
183408,2022858c,In Transit,2025-10-09 00:00:00
183409,2022858c,Out for Delivery,2025-10-11 06:00:00
183410,2022858c,Delivered,2025-10-11 08:00:00
183411,b7929aa3,Order Placed,2025-08-29 04:00:00
183412,b7929aa3,Picked Up,2025-08-30 00:00:00
183413,b7929aa3,In Transit,2025-08-31 00:00:00
183414,b7929aa3,Out for Delivery,2025-08-31 07:00:00
183415,b7929aa3,Delivered,2025-08-31 15:00:00
183416,e7cb78ed,Order Placed,2025-11-14 03:00:00
183417,e7cb78ed,Picked Up,2025-11-15 00:00:00
183418,9545613e,Order Placed,2025-08-15 04:00:00
183419,9545613e,Picked Up,2025-08-16 00:00:00
183420,8721937b,Order Placed,2025-07-27 03:00:00
183421,8721937b,Picked Up,2025-07-28 00:00:00
183422,8721937b,In Transit,2025-07-30 00:00:00
183423,8721937b,Out for Delivery,2025-08-01 09:00:00
183424,8721937b,Delivered,2025-08-01 14:00:00
183425,1f3ae56d,Order Placed,2026-01-09 04:00:00
183426,1f3ae56d,Picked Up,2026-01-11 00:00:00
183427,1f3ae56d,In Transit,2026-01-13 00:00:00
183428,21d858ba,Order Placed,2025-06-08 01:00:00
183429,21d858ba,Picked Up,2025-06-10 00:00:00
183430,21d858ba,In Transit,2025-06-12 00:00:00
183431,605b1ad1,Order Placed,2025-11-24 04:00:00
183432,605b1ad1,Picked Up,2025-11-26 00:00:00
183433,605b1ad1,In Transit,2025-11-28 00:00:00
183434,efc6668c,Order Placed,2025-12-23 04:00:00
183435,efc6668c,Picked Up,2025-12-25 00:00:00
183436,efc6668c,In Transit,2025-12-27 00:00:00
183437,66ff8479,Order Placed,2025-04-30 03:00:00
183438,66ff8479,Cancelled,2025-05-01 00:00:00
183439,22f33c4e,Order Placed,2025-10-28 02:00:00
183440,22f33c4e,Picked Up,2025-10-30 00:00:00
183441,22f33c4e,In Transit,2025-11-01 00:00:00
183442,ea6636b2,Order Placed,2025-06-04 04:00:00
183443,ea6636b2,Picked Up,2025-06-05 00:00:00
183444,6973de21,Order Placed,2025-09-30 01:00:00
183445,6973de21,Picked Up,2025-10-02 00:00:00
183446,6973de21,In Transit,2025-10-03 00:00:00
183447,9dabcb5c,Order Placed,2026-01-08 03:00:00
183448,9dabcb5c,Picked Up,2026-01-10 00:00:00
183449,9dabcb5c,In Transit,2026-01-11 00:00:00
183450,9dabcb5c,Out for Delivery,2026-01-15 10:00:00
183451,9dabcb5c,Delivered,2026-01-15 16:00:00
183452,708c2aea,Order Placed,2025-04-12 04:00:00
183453,708c2aea,Picked Up,2025-04-14 00:00:00
183454,708c2aea,In Transit,2025-04-16 00:00:00
183455,f667e002,Order Placed,2025-03-29 02:00:00
183456,f667e002,Picked Up,2025-03-30 00:00:00
183457,64ebeb24,Order Placed,2025-04-30 03:00:00
183458,64ebeb24,Picked Up,2025-05-02 00:00:00
183459,64ebeb24,In Transit,2025-05-03 00:00:00
183460,80488aeb,Order Placed,2026-01-03 01:00:00
183461,80488aeb,Picked Up,2026-01-04 00:00:00
183462,a233dab0,Order Placed,2025-03-26 03:00:00
183463,a233dab0,Picked Up,2025-03-27 00:00:00
183464,a233dab0,In Transit,2025-03-28 00:00:00
183465,a233dab0,Out for Delivery,2025-04-01 10:00:00
183466,a233dab0,Delivered,2025-04-01 16:00:00
183467,638ea02d,Order Placed,2025-06-04 04:00:00
183468,638ea02d,Cancelled,2025-06-06 00:00:00
183469,9f133ce8,Order Placed,2025-06-13 04:00:00
183470,9f133ce8,Cancelled,2025-06-16 00:00:00
183471,4288cc35,Order Placed,2025-03-01 04:00:00
183472,4288cc35,Picked Up,2025-03-02 00:00:00
183473,4288cc35,In Transit,2025-03-03 00:00:00
183474,4288cc35,Out for Delivery,2025-03-07 06:00:00
183475,4288cc35,Delivered,2025-03-07 12:00:00
183476,87e917cd,Order Placed,2025-05-13 03:00:00
183477,87e917cd,Cancelled,2025-05-16 00:00:00
183478,fee95f62,Order Placed,2025-02-25 01:00:00
183479,fee95f62,Picked Up,2025-02-27 00:00:00
183480,fee95f62,In Transit,2025-03-01 00:00:00
183481,8c217650,Order Placed,2025-02-24 04:00:00
183482,8c217650,Picked Up,2025-02-26 00:00:00
183483,95bc3414,Order Placed,2025-04-19 01:00:00
183484,95bc3414,Picked Up,2025-04-21 00:00:00
183485,95bc3414,In Transit,2025-04-23 00:00:00
183486,962f0540,Order Placed,2025-04-24 03:00:00
183487,962f0540,Picked Up,2025-04-25 00:00:00
183488,7f9f330d,Order Placed,2025-12-14 03:00:00
183489,7f9f330d,Cancelled,2025-12-17 00:00:00
183490,d0221ee0,Order Placed,2025-07-02 02:00:00
183491,d0221ee0,Picked Up,2025-07-04 00:00:00
183492,fc8ed147,Order Placed,2026-02-05 02:00:00
183493,fc8ed147,Cancelled,2026-02-08 00:00:00
183494,bee7e2ed,Order Placed,2026-01-18 04:00:00
183495,bee7e2ed,Picked Up,2026-01-20 00:00:00
183496,bee7e2ed,In Transit,2026-01-22 00:00:00
183497,bee7e2ed,Out for Delivery,2026-01-25 10:00:00
183498,bee7e2ed,Delivered,2026-01-25 17:00:00
183499,7938bc02,Order Placed,2025-02-28 01:00:00
183500,7938bc02,Picked Up,2025-03-01 00:00:00
183501,7938bc02,In Transit,2025-03-03 00:00:00
183502,911f7dea,Order Placed,2025-08-23 01:00:00
183503,911f7dea,Cancelled,2025-08-25 00:00:00
183504,eaeba4a9,Order Placed,2025-04-23 04:00:00
183505,eaeba4a9,Picked Up,2025-04-24 00:00:00
183506,34518c9e,Order Placed,2025-09-05 03:00:00
183507,34518c9e,Picked Up,2025-09-06 00:00:00
183508,749455f3,Order Placed,2025-11-14 03:00:00
183509,749455f3,Cancelled,2025-11-16 00:00:00
183510,e891b5d1,Order Placed,2025-06-27 04:00:00
183511,e891b5d1,Picked Up,2025-06-28 00:00:00
183512,e891b5d1,In Transit,2025-06-30 00:00:00
183513,e891b5d1,Out for Delivery,2025-06-30 09:00:00
183514,e891b5d1,Delivered,2025-06-30 16:00:00
183515,20236bf0,Order Placed,2025-10-13 02:00:00
183516,20236bf0,Picked Up,2025-10-15 00:00:00
183517,cdc87ffe,Order Placed,2026-02-11 04:00:00
183518,cdc87ffe,Picked Up,2026-02-12 00:00:00
183519,cdc87ffe,In Transit,2026-02-13 00:00:00
183520,cdc87ffe,Out for Delivery,2026-02-13 10:00:00
183521,cdc87ffe,Delivered,2026-02-13 18:00:00
183522,12e8a450,Order Placed,2025-05-05 04:00:00
183523,12e8a450,Cancelled,2025-05-06 00:00:00
183524,3a817a8b,Order Placed,2025-09-09 04:00:00
183525,3a817a8b,Picked Up,2025-09-10 00:00:00
183526,3a817a8b,In Transit,2025-09-11 00:00:00
183527,3a817a8b,Out for Delivery,2025-09-12 08:00:00
183528,3a817a8b,Delivered,2025-09-12 12:00:00
183529,c3289e8d,Order Placed,2025-04-04 02:00:00
183530,c3289e8d,Cancelled,2025-04-06 00:00:00
183531,7ba75a02,Order Placed,2025-07-31 04:00:00
183532,7ba75a02,Picked Up,2025-08-01 00:00:00
183533,7ba75a02,In Transit,2025-08-02 00:00:00
183534,7ba75a02,Out for Delivery,2025-08-01 09:00:00
183535,7ba75a02,Delivered,2025-08-01 13:00:00
183536,0851f767,Order Placed,2025-10-20 04:00:00
183537,0851f767,Picked Up,2025-10-21 00:00:00
183538,2d5ed668,Order Placed,2025-11-28 02:00:00
183539,2d5ed668,Cancelled,2025-12-01 00:00:00
183540,13aa7bfd,Order Placed,2025-09-06 01:00:00
183541,13aa7bfd,Cancelled,2025-09-09 00:00:00
183542,0975e0ca,Order Placed,2026-02-16 01:00:00
183543,0975e0ca,Picked Up,2026-02-18 00:00:00
183544,7a42d691,Order Placed,2026-01-15 04:00:00
183545,7a42d691,Picked Up,2026-01-16 00:00:00
183546,7a42d691,In Transit,2026-01-18 00:00:00
183547,7a42d691,Out for Delivery,2026-01-22 10:00:00
183548,7a42d691,Delivered,2026-01-22 18:00:00
183549,c7628eca,Order Placed,2025-09-19 02:00:00
183550,c7628eca,Picked Up,2025-09-20 00:00:00
183551,c7628eca,In Transit,2025-09-22 00:00:00
183552,c7628eca,Out for Delivery,2025-09-24 07:00:00
183553,c7628eca,Delivered,2025-09-24 09:00:00
183554,d3628a13,Order Placed,2025-04-11 01:00:00
183555,d3628a13,Picked Up,2025-04-12 00:00:00
183556,d3628a13,In Transit,2025-04-14 00:00:00
183557,f060e4d4,Order Placed,2025-06-27 04:00:00
183558,f060e4d4,Cancelled,2025-06-30 00:00:00
183559,354f5911,Order Placed,2025-09-13 02:00:00
183560,354f5911,Picked Up,2025-09-15 00:00:00
183561,354f5911,In Transit,2025-09-17 00:00:00
183562,354f5911,Out for Delivery,2025-09-18 07:00:00
183563,354f5911,Delivered,2025-09-18 15:00:00
183564,e0e5f724,Order Placed,2025-08-14 02:00:00
183565,e0e5f724,Picked Up,2025-08-16 00:00:00
183566,e0e5f724,In Transit,2025-08-17 00:00:00
183567,e0e5f724,Out for Delivery,2025-08-17 08:00:00
183568,e0e5f724,Delivered,2025-08-17 15:00:00
183569,7106269a,Order Placed,2026-01-18 03:00:00
183570,7106269a,Picked Up,2026-01-20 00:00:00
183571,7106269a,In Transit,2026-01-22 00:00:00
183572,163ab27d,Order Placed,2026-01-25 02:00:00
183573,163ab27d,Picked Up,2026-01-27 00:00:00
183574,163ab27d,In Transit,2026-01-29 00:00:00
183575,163ab27d,Out for Delivery,2026-01-26 07:00:00
183576,163ab27d,Delivered,2026-01-26 12:00:00
183577,2d1757d2,Order Placed,2026-01-09 04:00:00
183578,2d1757d2,Picked Up,2026-01-11 00:00:00
183579,2d1757d2,In Transit,2026-01-13 00:00:00
183580,2d1757d2,Out for Delivery,2026-01-13 06:00:00
183581,2d1757d2,Delivered,2026-01-13 13:00:00
183582,a8c9be64,Order Placed,2026-01-08 03:00:00
183583,a8c9be64,Picked Up,2026-01-09 00:00:00
183584,a8c9be64,In Transit,2026-01-10 00:00:00
183585,a8c9be64,Out for Delivery,2026-01-15 08:00:00
183586,a8c9be64,Delivered,2026-01-15 12:00:00
183587,025bfe9b,Order Placed,2026-01-13 03:00:00
183588,025bfe9b,Cancelled,2026-01-15 00:00:00
183589,660423ca,Order Placed,2025-03-16 03:00:00
183590,660423ca,Cancelled,2025-03-19 00:00:00
183591,6858d0f9,Order Placed,2025-11-30 01:00:00
183592,6858d0f9,Picked Up,2025-12-01 00:00:00
183593,6858d0f9,In Transit,2025-12-02 00:00:00
183594,c9839660,Order Placed,2025-07-10 03:00:00
183595,c9839660,Cancelled,2025-07-11 00:00:00
183596,66e8b31b,Order Placed,2025-02-26 02:00:00
183597,66e8b31b,Picked Up,2025-02-27 00:00:00
183598,66e8b31b,In Transit,2025-03-01 00:00:00
183599,1931e578,Order Placed,2025-08-05 01:00:00
183600,1931e578,Picked Up,2025-08-07 00:00:00
183601,1931e578,In Transit,2025-08-08 00:00:00
183602,e73a63ae,Order Placed,2025-07-18 02:00:00
183603,e73a63ae,Picked Up,2025-07-20 00:00:00
183604,af6a3651,Order Placed,2026-02-03 04:00:00
183605,af6a3651,Picked Up,2026-02-04 00:00:00
183606,af6a3651,In Transit,2026-02-05 00:00:00
183607,af6a3651,Out for Delivery,2026-02-06 09:00:00
183608,af6a3651,Delivered,2026-02-06 15:00:00
183609,f149bf67,Order Placed,2025-08-27 01:00:00
183610,f149bf67,Picked Up,2025-08-28 00:00:00
183611,f149bf67,In Transit,2025-08-29 00:00:00
183612,e1587445,Order Placed,2026-01-17 01:00:00
183613,e1587445,Picked Up,2026-01-18 00:00:00
183614,e1587445,In Transit,2026-01-19 00:00:00
183615,e1587445,Out for Delivery,2026-01-24 09:00:00
183616,e1587445,Delivered,2026-01-24 12:00:00
183617,7246730b,Order Placed,2025-07-29 02:00:00
183618,7246730b,Cancelled,2025-07-31 00:00:00
183619,b28c5146,Order Placed,2025-03-17 04:00:00
183620,b28c5146,Picked Up,2025-03-18 00:00:00
183621,b28c5146,In Transit,2025-03-19 00:00:00
183622,b28c5146,Out for Delivery,2025-03-22 10:00:00
183623,b28c5146,Delivered,2025-03-22 18:00:00
183624,f3eb79ad,Order Placed,2025-07-12 02:00:00
183625,f3eb79ad,Picked Up,2025-07-13 00:00:00
183626,03d72237,Order Placed,2025-04-01 03:00:00
183627,03d72237,Picked Up,2025-04-03 00:00:00
183628,03d72237,In Transit,2025-04-05 00:00:00
183629,03d72237,Out for Delivery,2025-04-06 06:00:00
183630,03d72237,Delivered,2025-04-06 12:00:00
183631,c7c31c62,Order Placed,2026-02-18 03:00:00
183632,c7c31c62,Cancelled,2026-02-21 00:00:00
183633,706c3b73,Order Placed,2025-12-20 01:00:00
183634,706c3b73,Picked Up,2025-12-22 00:00:00
183635,706c3b73,In Transit,2025-12-24 00:00:00
183636,82fc4cfb,Order Placed,2025-03-31 03:00:00
183637,82fc4cfb,Cancelled,2025-04-03 00:00:00
183638,9837a4a8,Order Placed,2025-04-03 02:00:00
183639,9837a4a8,Picked Up,2025-04-05 00:00:00
183640,9837a4a8,In Transit,2025-04-06 00:00:00
183641,4d561fc2,Order Placed,2026-01-09 03:00:00
183642,4d561fc2,Picked Up,2026-01-10 00:00:00
183643,db7eb538,Order Placed,2025-03-11 04:00:00
183644,db7eb538,Picked Up,2025-03-13 00:00:00
183645,db7eb538,In Transit,2025-03-15 00:00:00
183646,21615f93,Order Placed,2026-01-03 02:00:00
183647,21615f93,Cancelled,2026-01-05 00:00:00
183648,ca315e74,Order Placed,2025-06-27 02:00:00
183649,ca315e74,Picked Up,2025-06-29 00:00:00
183650,ca315e74,In Transit,2025-06-30 00:00:00
183651,902a0edd,Order Placed,2026-01-21 04:00:00
183652,902a0edd,Cancelled,2026-01-23 00:00:00
183653,341f65a4,Order Placed,2025-07-10 02:00:00
183654,341f65a4,Cancelled,2025-07-11 00:00:00
183655,e916750e,Order Placed,2025-09-04 01:00:00
183656,e916750e,Cancelled,2025-09-05 00:00:00
183657,3e57cf69,Order Placed,2025-04-10 01:00:00
183658,3e57cf69,Picked Up,2025-04-11 00:00:00
183659,3e57cf69,In Transit,2025-04-12 00:00:00
183660,3e57cf69,Out for Delivery,2025-04-16 08:00:00
183661,3e57cf69,Delivered,2025-04-16 13:00:00
183662,3ab7704c,Order Placed,2025-12-05 02:00:00
183663,3ab7704c,Picked Up,2025-12-06 00:00:00
183664,3ab7704c,In Transit,2025-12-08 00:00:00
183665,3ab7704c,Out for Delivery,2025-12-07 09:00:00
183666,3ab7704c,Delivered,2025-12-07 13:00:00
183667,40f3a471,Order Placed,2025-04-12 01:00:00
183668,40f3a471,Picked Up,2025-04-14 00:00:00
183669,419b1219,Order Placed,2025-10-26 04:00:00
183670,419b1219,Cancelled,2025-10-27 00:00:00
183671,905bf981,Order Placed,2025-10-19 04:00:00
183672,905bf981,Cancelled,2025-10-22 00:00:00
183673,4a1e658e,Order Placed,2025-12-23 01:00:00
183674,4a1e658e,Picked Up,2025-12-25 00:00:00
183675,4a1e658e,In Transit,2025-12-27 00:00:00
183676,de8b7353,Order Placed,2025-10-27 02:00:00
183677,de8b7353,Cancelled,2025-10-28 00:00:00
183678,e7525d10,Order Placed,2025-07-28 02:00:00
183679,e7525d10,Picked Up,2025-07-30 00:00:00
183680,e7525d10,In Transit,2025-07-31 00:00:00
183681,e7525d10,Out for Delivery,2025-08-02 07:00:00
183682,e7525d10,Delivered,2025-08-02 14:00:00
183683,20638a96,Order Placed,2026-01-26 04:00:00
183684,20638a96,Picked Up,2026-01-27 00:00:00
183685,20638a96,In Transit,2026-01-29 00:00:00
183686,1cda55c6,Order Placed,2026-02-08 04:00:00
183687,1cda55c6,Picked Up,2026-02-09 00:00:00
183688,98b0a483,Order Placed,2026-02-08 04:00:00
183689,98b0a483,Picked Up,2026-02-09 00:00:00
183690,98b0a483,In Transit,2026-02-11 00:00:00
183691,98b0a483,Out for Delivery,2026-02-09 10:00:00
183692,98b0a483,Delivered,2026-02-09 15:00:00
183693,1a913b96,Order Placed,2025-03-08 02:00:00
183694,1a913b96,Picked Up,2025-03-09 00:00:00
183695,1a913b96,In Transit,2025-03-10 00:00:00
183696,1a913b96,Out for Delivery,2025-03-14 07:00:00
183697,1a913b96,Delivered,2025-03-14 15:00:00
183698,a4360afd,Order Placed,2026-01-12 01:00:00
183699,a4360afd,Picked Up,2026-01-14 00:00:00
183700,13e452e3,Order Placed,2025-08-18 01:00:00
183701,13e452e3,Cancelled,2025-08-20 00:00:00
183702,ffa12aa8,Order Placed,2025-10-23 03:00:00
183703,ffa12aa8,Picked Up,2025-10-24 00:00:00
183704,ffa12aa8,In Transit,2025-10-26 00:00:00
183705,ffa12aa8,Out for Delivery,2025-10-25 10:00:00
183706,ffa12aa8,Delivered,2025-10-25 13:00:00
183707,9e8bc294,Order Placed,2026-01-01 04:00:00
183708,9e8bc294,Picked Up,2026-01-02 00:00:00
183709,9e8bc294,In Transit,2026-01-03 00:00:00
183710,65501696,Order Placed,2025-11-30 02:00:00
183711,65501696,Cancelled,2025-12-03 00:00:00
183712,06f115ba,Order Placed,2025-06-22 02:00:00
183713,06f115ba,Picked Up,2025-06-23 00:00:00
183714,06f115ba,In Transit,2025-06-25 00:00:00
183715,06f115ba,Out for Delivery,2025-06-24 07:00:00
183716,06f115ba,Delivered,2025-06-24 10:00:00
183717,bd958df6,Order Placed,2025-12-13 01:00:00
183718,bd958df6,Picked Up,2025-12-15 00:00:00
183719,bd958df6,In Transit,2025-12-16 00:00:00
183720,bd958df6,Out for Delivery,2025-12-15 09:00:00
183721,bd958df6,Delivered,2025-12-15 14:00:00
183722,28d509c7,Order Placed,2026-01-02 04:00:00
183723,28d509c7,Cancelled,2026-01-04 00:00:00
183724,ee10e176,Order Placed,2025-04-24 04:00:00
183725,ee10e176,Cancelled,2025-04-25 00:00:00
183726,5162c360,Order Placed,2025-11-24 04:00:00
183727,5162c360,Picked Up,2025-11-26 00:00:00
183728,5162c360,In Transit,2025-11-27 00:00:00
183729,5162c360,Out for Delivery,2025-11-28 09:00:00
183730,5162c360,Delivered,2025-11-28 11:00:00
183731,93f5d630,Order Placed,2025-03-27 01:00:00
183732,93f5d630,Picked Up,2025-03-28 00:00:00
183733,93f5d630,In Transit,2025-03-29 00:00:00
183734,e0eadcbd,Order Placed,2025-04-10 04:00:00
183735,e0eadcbd,Cancelled,2025-04-12 00:00:00
183736,c9c4cc8d,Order Placed,2026-01-17 01:00:00
183737,c9c4cc8d,Picked Up,2026-01-18 00:00:00
183738,c9c4cc8d,In Transit,2026-01-20 00:00:00
183739,c8185133,Order Placed,2025-04-24 01:00:00
183740,c8185133,Cancelled,2025-04-26 00:00:00
183741,04cec3a6,Order Placed,2025-06-21 01:00:00
183742,04cec3a6,Picked Up,2025-06-22 00:00:00
183743,04cec3a6,In Transit,2025-06-24 00:00:00
183744,b5b11e94,Order Placed,2025-12-13 02:00:00
183745,b5b11e94,Picked Up,2025-12-14 00:00:00
183746,b5b11e94,In Transit,2025-12-15 00:00:00
183747,a5458bb2,Order Placed,2025-09-06 04:00:00
183748,a5458bb2,Picked Up,2025-09-07 00:00:00
183749,df5018b5,Order Placed,2025-05-08 03:00:00
183750,df5018b5,Picked Up,2025-05-10 00:00:00
183751,df5018b5,In Transit,2025-05-12 00:00:00
183752,a8026460,Order Placed,2025-12-15 03:00:00
183753,a8026460,Cancelled,2025-12-18 00:00:00
183754,82c1548a,Order Placed,2026-01-22 04:00:00
183755,82c1548a,Picked Up,2026-01-24 00:00:00
183756,82c1548a,In Transit,2026-01-25 00:00:00
183757,f0560174,Order Placed,2026-02-15 03:00:00
183758,f0560174,Picked Up,2026-02-17 00:00:00
183759,f0560174,In Transit,2026-02-19 00:00:00
183760,f0560174,Out for Delivery,2026-02-22 07:00:00
183761,f0560174,Delivered,2026-02-22 12:00:00
183762,9029c68c,Order Placed,2025-08-10 02:00:00
183763,9029c68c,Cancelled,2025-08-12 00:00:00
183764,5f397705,Order Placed,2025-12-01 03:00:00
183765,5f397705,Picked Up,2025-12-03 00:00:00
183766,5f397705,In Transit,2025-12-05 00:00:00
183767,5f397705,Out for Delivery,2025-12-06 10:00:00
183768,5f397705,Delivered,2025-12-06 14:00:00
183769,edcd146f,Order Placed,2025-05-02 04:00:00
183770,edcd146f,Picked Up,2025-05-04 00:00:00
183771,edcd146f,In Transit,2025-05-06 00:00:00
183772,edcd146f,Out for Delivery,2025-05-03 06:00:00
183773,edcd146f,Delivered,2025-05-03 12:00:00
183774,56fcf1da,Order Placed,2025-11-05 04:00:00
183775,56fcf1da,Picked Up,2025-11-06 00:00:00
183776,56fcf1da,In Transit,2025-11-07 00:00:00
183777,4710294b,Order Placed,2025-04-27 01:00:00
183778,4710294b,Picked Up,2025-04-29 00:00:00
183779,4710294b,In Transit,2025-05-01 00:00:00
183780,4710294b,Out for Delivery,2025-04-28 06:00:00
183781,4710294b,Delivered,2025-04-28 09:00:00
183782,de9819a3,Order Placed,2025-11-07 04:00:00
183783,de9819a3,Picked Up,2025-11-08 00:00:00
183784,35e48b80,Order Placed,2025-04-06 03:00:00
183785,35e48b80,Picked Up,2025-04-08 00:00:00
